logged_at,source_file,document_id,title,url,field,bad_text_snippet,reason,action_taken
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,2525,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,ICARCMFRI,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,CSIRCSMCRI,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,ICARCMFRI,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,CSIRCSMCRI,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,29 2017. Link,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,ca76945a42a82639,Proposal for a Right-Based Seaweed Cultivation System in India [PDF],https://takshashila.org.in/content/publications/20260401-India-seaweed-opportunity.html,text,202431–36.,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,1a603a106fabb54f,Turbulence Ahead for the Indian Airline Industry [PDF],https://takshashila.org.in/content/publications/20260327-Turbulence-Ahead-Indian-Airline-Industry.html,text,1,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,c45e12981224c18a,Beyond Dollar [PDF],https://takshashila.org.in/content/publications/20260322-Beyond-Dollar.html,text,RTSM?,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,c45e12981224c18a,Beyond Dollar [PDF],https://takshashila.org.in/content/publications/20260322-Beyond-Dollar.html,text,India's,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,c45e12981224c18a,Beyond Dollar [PDF],https://takshashila.org.in/content/publications/20260322-Beyond-Dollar.html,text,The Trump Effect on De)Dollarisation,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,c45e12981224c18a,Beyond Dollar [PDF],https://takshashila.org.in/content/publications/20260322-Beyond-Dollar.html,text,IDG,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,c45e12981224c18a,Beyond Dollar [PDF],https://takshashila.org.in/content/publications/20260322-Beyond-Dollar.html,text,Internal,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,c45e12981224c18a,Beyond Dollar [PDF],https://takshashila.org.in/content/publications/20260322-Beyond-Dollar.html,text,1,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,c45e12981224c18a,Beyond Dollar [PDF],https://takshashila.org.in/content/publications/20260322-Beyond-Dollar.html,text,2,ocr_garbage_line,removed_line
2026-06-17T09:41:52Z,documents.jsonl,c45e12981224c18a,Beyond Dollar [PDF],https://takshashila.org.in/content/publications/20260322-Beyond-Dollar.html,text,3,ocr_garbage_line,removed_line
